Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14170;NULL;NULL;NULL;4;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:03.3650
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14218;NULL;NULL;NULL;4;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:03.8001
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14220;NULL;NULL;NULL;4;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:03.8251
NULL;NULL;0.6284;ReceivingData;NULL;anonymous;Rest;14222;NULL;NULL;7;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:03.8562
NULL;NULL;NULL;NULL;(0.684 0.645 0.628 0.752 0.736 0.723 0.722 0.687 );anonymous;NULL;14222;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:03.8562
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;14368;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:05.1182
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;14369;NULL;NULL;NULL;5;NULL;NULL;TRUE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:05.1260
2;NULL;NULL;NULL;NULL;anonymous;Player Attacking;14439;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:06.4171
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;14483;NULL;Goblin 2 Variant (4);NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:07.2781
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14536;NULL;NULL;NULL;5;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:08.2980
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14551;NULL;NULL;NULL;5;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:08.4383
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14553;NULL;NULL;NULL;5;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:08.4571
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14694;NULL;NULL;NULL;5;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:09.6204
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14845;NULL;NULL;NULL;5;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:10.9168
NULL;NULL;0.7571;ReceivingData;NULL;anonymous;MotorImagery;14855;NULL;NULL;8;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:11.0093
NULL;NULL;NULL;NULL;(0.757 0.655 0.661 0.714 0.729 0.751 0.767 0.759 );anonymous;NULL;14855;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:11.0103
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;14893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:11.3282
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;14894;NULL;NULL;NULL;6;NULL;NULL;TRUE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:11.3361
NULL;NULL;0.6214;ReceivingData;NULL;anonymous;Rest;14968;NULL;NULL;8;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:11.9481
NULL;NULL;NULL;NULL;(0.719 0.710 0.701 0.697 0.690 0.676 0.660 0.621 );anonymous;NULL;14968;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:11.9481
