Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23013;NULL;NULL;NULL;12;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:39.8381
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23015;NULL;NULL;NULL;12;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:39.8590
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23063;NULL;NULL;NULL;12;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:40.2847
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;23145;NULL;NULL;NULL;12;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:40.9892
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;23161;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:41.1331
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;23162;NULL;NULL;NULL;13;NULL;NULL;TRUE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:41.1404
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;23243;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:42.7855
NULL;NULL;0.6615;ReceivingData;NULL;anonymous;MotorImagery;23332;NULL;NULL;24;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:43.5491
NULL;NULL;NULL;NULL;(0.655 0.677 0.659 0.654 0.669 0.645 0.649 0.661 );anonymous;NULL;23332;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:43.5491
NULL;NULL;0.6364;ReceivingData;NULL;anonymous;Rest;23383;NULL;NULL;24;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:43.9884
NULL;NULL;NULL;NULL;(0.698 0.683 0.648 0.636 0.669 0.645 0.649 0.661 );anonymous;NULL;23383;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:43.9884
NULL;NULL;0.6854;ReceivingData;NULL;anonymous;MotorImagery;23444;NULL;NULL;25;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:44.5205
NULL;NULL;NULL;NULL;(0.699 0.718 0.732 0.729 0.698 0.682 0.685 0.660 );anonymous;NULL;23444;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:44.5205
NULL;NULL;0.6284;ReceivingData;NULL;anonymous;Rest;23495;NULL;NULL;25;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:44.9709
